Group,Bump/Pin Name,Ball Name,Ball ID,Bump center_x,Bump center_y,Ball center_x,Ball center_y,IO_tile_pin,IO_tile_pin_x,IO_tile_pin_y,IO_tile_pin_z,Usable,Ref clock,Bank,ALT Function,Debug Mode,Scan Mode,Mbist Mode,Type,Direction,Voltage,Power Pad,Discription,Voltage2,Remark
,Bank_VL_4_16,BANK_VL_4_16,,235,3868.4,2000,15000,FPGA_0_42_11,0,42,11,,,,,,,,,,,,,,
,Bank_VL_4_16,BANK_VL_4_16,,235,3868.4,2000,15000,FPGA_0_42_12,0,42,12,,,,,,,,,,,,,,
,Bank_VL_4_16,BANK_VL_4_16,,235,3868.4,2000,15000,FPGA_0_42_13,0,42,13,,,,,,,,,,,,,,
,Bank_VL_4_16,BANK_VL_4_16,,235,3868.4,2000,15000,FPGA_0_42_14,0,42,14,,,,,,,,,,,,,,
,Bank_VL_4_16,BANK_VL_4_16,,235,3868.4,2000,15000,FPGA_0_42_15,0,42,15,,,,,,,,,,,,,,
,Bank_VL_4_16,BANK_VL_4_16,,235,3868.4,2000,15000,FPGA_0_42_16,0,42,16,,,,,,,,,,,,,,
,Bank_VL_4_16,BANK_VL_4_16,,235,3868.4,2000,15000,FPGA_0_42_17,0,42,17,,,,,,,,,,,,,,
,Bank_VL_4_16,BANK_VL_4_16,,235,3868.4,2000,15000,FPGA_0_42_18,0,42,18,,,,,,,,,,,,,,
,Bank_VL_4_16,BANK_VL_4_16,,235,3868.4,2000,15000,FPGA_0_42_19,0,42,19,,,,,,,,,,,,,,
,Bank_VL_4_17,BANK_VL_4_17,,235,4093.6,3000,15000,FPGA_0_43_0,0,43,0,,,,,,,,,,,,,,
,Bank_VL_4_17,BANK_VL_4_17,,235,4093.6,3000,15000,FPGA_0_43_1,0,43,1,,,,,,,,,,,,,,
,Bank_VL_4_17,BANK_VL_4_17,,235,4093.6,3000,15000,FPGA_0_43_2,0,43,2,,,,,,,,,,,,,,
,Bank_VL_4_17,BANK_VL_4_17,,235,4093.6,3000,15000,FPGA_0_43_3,0,43,3,,,,,,,,,,,,,,
,Bank_VL_4_17,BANK_VL_4_17,,235,4093.6,3000,15000,FPGA_0_43_4,0,43,4,Y,,,,,,,,,,,,,
,Bank_VL_4_17,BANK_VL_4_17,,235,4093.6,3000,15000,FPGA_0_43_5,0,43,5,,,,,,,,,,,,,,
,Bank_VL_4_17,BANK_VL_4_17,,235,4093.6,3000,15000,FPGA_0_43_6,0,43,6,,,,,,,,,,,,,,
,Bank_VL_4_17,BANK_VL_4_17,,235,4093.6,3000,15000,FPGA_0_43_7,0,43,7,,,,,,,,,,,,,,
,Bank_VL_4_17,BANK_VL_4_17,,235,4093.6,3000,15000,FPGA_0_43_8,0,43,8,,,,,,,,,,,,,,
,Bank_VL_4_17,BANK_VL_4_17,,235,4093.6,3000,15000,FPGA_0_43_9,0,43,9,,,,,,,,,,,,,,
,Bank_VL_4_17,BANK_VL_4_17,,235,4093.6,3000,15000,FPGA_0_43_10,0,43,10,,,,,,,,,,,,,,
,Bank_VL_4_17,BANK_VL_4_17,,235,4093.6,3000,15000,FPGA_0_43_11,0,43,11,,,,,,,,,,,,,,
,Bank_VL_4_17,BANK_VL_4_17,,235,4093.6,3000,15000,FPGA_0_43_12,0,43,12,,,,,,,,,,,,,,
,Bank_VL_4_17,BANK_VL_4_17,,235,4093.6,3000,15000,FPGA_0_43_13,0,43,13,,,,,,,,,,,,,,
,Bank_VL_4_17,BANK_VL_4_17,,235,4093.6,3000,15000,FPGA_0_43_14,0,43,14,,,,,,,,,,,,,,
,Bank_VL_4_17,BANK_VL_4_17,,235,4093.6,3000,15000,FPGA_0_43_15,0,43,15,,,,,,,,,,,,,,
,Bank_VL_4_17,BANK_VL_4_17,,235,4093.6,3000,15000,FPGA_0_43_16,0,43,16,,,,,,,,,,,,,,
,Bank_VL_4_17,BANK_VL_4_17,,235,4093.6,3000,15000,FPGA_0_43_17,0,43,17,,,,,,,,,,,,,,
,Bank_VL_4_17,BANK_VL_4_17,,235,4093.6,3000,15000,FPGA_0_43_18,0,43,18,,,,,,,,,,,,,,
,Bank_VL_4_17,BANK_VL_4_17,,235,4093.6,3000,15000,FPGA_0_43_19,0,43,19,,,,,,,,,,,,,,
,Bank_VL_4_18,BANK_VL_4_18,,235,4318.8,4000,15000,FPGA_0_44_0,0,44,0,,,,,,,,,,,,,,
,Bank_VL_4_18,BANK_VL_4_18,,235,4318.8,4000,15000,FPGA_0_44_1,0,44,1,,,,,,,,,,,,,,
,Bank_VL_4_18,BANK_VL_4_18,,235,4318.8,4000,15000,FPGA_0_44_2,0,44,2,,,,,,,,,,,,,,
,Bank_VL_4_18,BANK_VL_4_18,,235,4318.8,4000,15000,FPGA_0_44_3,0,44,3,,,,,,,,,,,,,,
,Bank_VL_4_18,BANK_VL_4_18,,235,4318.8,4000,15000,FPGA_0_44_4,0,44,4,,,,,,,,,,,,,,
,Bank_VL_4_18,BANK_VL_4_18,,235,4318.8,4000,15000,FPGA_0_44_5,0,44,5,,,,,,,,,,,,,,
,Bank_VL_4_18,BANK_VL_4_18,,235,4318.8,4000,15000,FPGA_0_44_6,0,44,6,,,,,,,,,,,,,,
,Bank_VL_4_18,BANK_VL_4_18,,235,4318.8,4000,15000,FPGA_0_44_7,0,44,7,,,,,,,,,,,,,,
,Bank_VL_4_18,BANK_VL_4_18,,235,4318.8,4000,15000,FPGA_0_44_8,0,44,8,,,,,,,,,,,,,,
,Bank_VL_4_18,BANK_VL_4_18,,235,4318.8,4000,15000,FPGA_0_44_9,0,44,9,Y,,,,,,,,,,,,,
,Bank_VL_4_18,BANK_VL_4_18,,235,4318.8,4000,15000,FPGA_0_44_10,0,44,10,,,,,,,,,,,,,,
,Bank_VL_4_18,BANK_VL_4_18,,235,4318.8,4000,15000,FPGA_0_44_11,0,44,11,,,,,,,,,,,,,,
,Bank_VL_4_18,BANK_VL_4_18,,235,4318.8,4000,15000,FPGA_0_44_12,0,44,12,,,,,,,,,,,,,,
,Bank_VL_4_18,BANK_VL_4_18,,235,4318.8,4000,15000,FPGA_0_44_13,0,44,13,,,,,,,,,,,,,,
,Bank_VL_4_18,BANK_VL_4_18,,235,4318.8,4000,15000,FPGA_0_44_14,0,44,14,,,,,,,,,,,,,,
,Bank_VL_4_18,BANK_VL_4_18,,235,4318.8,4000,15000,FPGA_0_44_15,0,44,15,,,,,,,,,,,,,,
,Bank_VL_4_18,BANK_VL_4_18,,235,4318.8,4000,15000,FPGA_0_44_16,0,44,16,,,,,,,,,,,,,,
,Bank_VL_4_18,BANK_VL_4_18,,235,4318.8,4000,15000,FPGA_0_44_17,0,44,17,,,,,,,,,,,,,,
,Bank_VL_4_18,BANK_VL_4_18,,235,4318.8,4000,15000,FPGA_0_44_18,0,44,18,,,,,,,,,,,,,,
,Bank_VL_4_18,BANK_VL_4_18,,235,4318.8,4000,15000,FPGA_0_44_19,0,44,19,,,,,,,,,,,,,,
,Bank_VL_4_19,BANK_VL_4_19,,235,4544,5000,15000,FPGA_0_45_0,0,45,0,,,,,,,,,,,,,,
,Bank_VL_4_19,BANK_VL_4_19,,235,4544,5000,15000,FPGA_0_45_1,0,45,1,,,,,,,,,,,,,,
,Bank_VL_4_19,BANK_VL_4_19,,235,4544,5000,15000,FPGA_0_45_2,0,45,2,,,,,,,,,,,,,,
,Bank_VL_4_19,BANK_VL_4_19,,235,4544,5000,15000,FPGA_0_45_3,0,45,3,,,,,,,,,,,,,,
,Bank_VL_4_19,BANK_VL_4_19,,235,4544,5000,15000,FPGA_0_45_4,0,45,4,,,,,,,,,,,,,,
,Bank_VL_4_19,BANK_VL_4_19,,235,4544,5000,15000,FPGA_0_45_5,0,45,5,,,,,,,,,,,,,,
,Bank_VL_4_19,BANK_VL_4_19,,235,4544,5000,15000,FPGA_0_45_6,0,45,6,,,,,,,,,,,,,,
,Bank_VL_4_19,BANK_VL_4_19,,235,4544,5000,15000,FPGA_0_45_7,0,45,7,Y,,,,,,,,,,,,,
,Bank_VL_4_19,BANK_VL_4_19,,235,4544,5000,15000,FPGA_0_45_8,0,45,8,,,,,,,,,,,,,,
,Bank_VL_4_19,BANK_VL_4_19,,235,4544,5000,15000,FPGA_0_45_9,0,45,9,,,,,,,,,,,,,,
,Bank_VL_4_19,BANK_VL_4_19,,235,4544,5000,15000,FPGA_0_45_10,0,45,10,,,,,,,,,,,,,,
,Bank_VL_4_19,BANK_VL_4_19,,235,4544,5000,15000,FPGA_0_45_11,0,45,11,,,,,,,,,,,,,,
,Bank_VL_4_19,BANK_VL_4_19,,235,4544,5000,15000,FPGA_0_45_12,0,45,12,,,,,,,,,,,,,,
,Bank_VL_4_19,BANK_VL_4_19,,235,4544,5000,15000,FPGA_0_45_13,0,45,13,,,,,,,,,,,,,,
,Bank_VL_4_19,BANK_VL_4_19,,235,4544,5000,15000,FPGA_0_45_14,0,45,14,,,,,,,,,,,,,,
,Bank_VL_4_19,BANK_VL_4_19,,235,4544,5000,15000,FPGA_0_45_15,0,45,15,,,,,,,,,,,,,,
,Bank_VL_4_19,BANK_VL_4_19,,235,4544,5000,15000,FPGA_0_45_16,0,45,16,,,,,,,,,,,,,,
,Bank_VL_4_19,BANK_VL_4_19,,235,4544,5000,15000,FPGA_0_45_17,0,45,17,,,,,,,,,,,,,,
,Bank_VL_4_19,BANK_VL_4_19,,235,4544,5000,15000,FPGA_0_45_18,0,45,18,,,,,,,,,,,,,,
,Bank_VL_4_19,BANK_VL_4_19,,235,4544,5000,15000,FPGA_0_45_19,0,45,19,,,,,,,,,,,,,,
,Bank_VL_4_20,BANK_VL_4_20,,235,4769.2,6000,15000,FPGA_0_46_0,0,46,0,,,,,,,,,,,,,,
,Bank_VL_4_20,BANK_VL_4_20,,235,4769.2,6000,15000,FPGA_0_46_1,0,46,1,,,,,,,,,,,,,,
,Bank_VL_4_20,BANK_VL_4_20,,235,4769.2,6000,15000,FPGA_0_46_2,0,46,2,,,,,,,,,,,,,,
,Bank_VL_4_20,BANK_VL_4_20,,235,4769.2,6000,15000,FPGA_0_46_3,0,46,3,Y,,,,,,,,,,,,,
,Bank_VL_4_20,BANK_VL_4_20,,235,4769.2,6000,15000,FPGA_0_46_4,0,46,4,,,,,,,,,,,,,,
,Bank_VL_4_20,BANK_VL_4_20,,235,4769.2,6000,15000,FPGA_0_46_5,0,46,5,,,,,,,,,,,,,,
,Bank_VL_4_20,BANK_VL_4_20,,235,4769.2,6000,15000,FPGA_0_46_6,0,46,6,,,,,,,,,,,,,,
,Bank_VL_4_20,BANK_VL_4_20,,235,4769.2,6000,15000,FPGA_0_46_7,0,46,7,,,,,,,,,,,,,,
,Bank_VL_4_20,BANK_VL_4_20,,235,4769.2,6000,15000,FPGA_0_46_8,0,46,8,,,,,,,,,,,,,,
,Bank_VL_4_20,BANK_VL_4_20,,235,4769.2,6000,15000,FPGA_0_46_9,0,46,9,,,,,,,,,,,,,,
,Bank_VL_4_20,BANK_VL_4_20,,235,4769.2,6000,15000,FPGA_0_46_10,0,46,10,,,,,,,,,,,,,,
,Bank_VL_4_20,BANK_VL_4_20,,235,4769.2,6000,15000,FPGA_0_46_11,0,46,11,,,,,,,,,,,,,,
,Bank_VL_4_20,BANK_VL_4_20,,235,4769.2,6000,15000,FPGA_0_46_12,0,46,12,,,,,,,,,,,,,,
,Bank_VL_4_20,BANK_VL_4_20,,235,4769.2,6000,15000,FPGA_0_46_13,0,46,13,,,,,,,,,,,,,,
,Bank_VL_4_20,BANK_VL_4_20,,235,4769.2,6000,15000,FPGA_0_46_14,0,46,14,,,,,,,,,,,,,,
,Bank_VL_4_20,BANK_VL_4_20,,235,4769.2,6000,15000,FPGA_0_46_15,0,46,15,,,,,,,,,,,,,,
,Bank_VL_4_20,BANK_VL_4_20,,235,4769.2,6000,15000,FPGA_0_46_16,0,46,16,,,,,,,,,,,,,,
,Bank_VL_4_20,BANK_VL_4_20,,235,4769.2,6000,15000,FPGA_0_46_17,0,46,17,,,,,,,,,,,,,,
,Bank_VL_4_20,BANK_VL_4_20,,235,4769.2,6000,15000,FPGA_0_46_18,0,46,18,,,,,,,,,,,,,,
,Bank_VL_4_20,BANK_VL_4_20,,235,4769.2,6000,15000,FPGA_0_46_19,0,46,19,,,,,,,,,,,,,,
,Bank_VL_5_1,BANK_VL_5_1,,300,380,1000,17000,FPGA_0_47_0,0,47,0,,,,,,,,,,,,,,
,Bank_VL_5_1,BANK_VL_5_1,,300,380,1000,17000,FPGA_0_47_1,0,47,1,,,,,,,,,,,,,,
,Bank_VL_5_1,BANK_VL_5_1,,300,380,1000,17000,FPGA_0_47_2,0,47,2,,,,,,,,,,,,,,
,Bank_VL_5_1,BANK_VL_5_1,,300,380,1000,17000,FPGA_0_47_3,0,47,3,,,,,,,,,,,,,,
,Bank_VL_5_1,BANK_VL_5_1,,300,380,1000,17000,FPGA_0_47_4,0,47,4,,,,,,,,,,,,,,
,Bank_VL_5_1,BANK_VL_5_1,,300,380,1000,17000,FPGA_0_47_5,0,47,5,,,,,,,,,,,,,,
,Bank_VL_5_1,BANK_VL_5_1,,300,380,1000,17000,FPGA_0_47_6,0,47,6,Y,,,,,,,,,,,,,
,Bank_VL_5_1,BANK_VL_5_1,,300,380,1000,17000,FPGA_0_47_7,0,47,7,,,,,,,,,,,,,,
,Bank_VL_5_1,BANK_VL_5_1,,300,380,1000,17000,FPGA_0_47_8,0,47,8,,,,,,,,,,,,,,
,Bank_VL_5_1,BANK_VL_5_1,,300,380,1000,17000,FPGA_0_47_9,0,47,9,,,,,,,,,,,,,,
,Bank_VL_5_1,BANK_VL_5_1,,300,380,1000,17000,FPGA_0_47_10,0,47,10,,,,,,,,,,,,,,
,Bank_VL_5_1,BANK_VL_5_1,,300,380,1000,17000,FPGA_0_47_11,0,47,11,,,,,,,,,,,,,,
,Bank_VL_5_1,BANK_VL_5_1,,300,380,1000,17000,FPGA_0_47_12,0,47,12,,,,,,,,,,,,,,
,Bank_VL_5_1,BANK_VL_5_1,,300,380,1000,17000,FPGA_0_47_13,0,47,13,,,,,,,,,,,,,,
,Bank_VL_5_1,BANK_VL_5_1,,300,380,1000,17000,FPGA_0_47_14,0,47,14,,,,,,,,,,,,,,
,Bank_VL_5_1,BANK_VL_5_1,,300,380,1000,17000,FPGA_0_47_15,0,47,15,,,,,,,,,,,,,,
,Bank_VL_5_1,BANK_VL_5_1,,300,380,1000,17000,FPGA_0_47_16,0,47,16,,,,,,,,,,,,,,
,Bank_VL_5_1,BANK_VL_5_1,,300,380,1000,17000,FPGA_0_47_17,0,47,17,,,,,,,,,,,,,,
,Bank_VL_5_1,BANK_VL_5_1,,300,380,1000,17000,FPGA_0_47_18,0,47,18,,,,,,,,,,,,,,
,Bank_VL_5_1,BANK_VL_5_1,,300,380,1000,17000,FPGA_0_47_19,0,47,19,,,,,,,,,,,,,,
,Bank_VL_5_2,BANK_VL_5_2,,300,605.2,2000,17000,FPGA_0_48_0,0,48,0,,,,,,,,,,,,,,
,Bank_VL_5_2,BANK_VL_5_2,,300,605.2,2000,17000,FPGA_0_48_1,0,48,1,,,,,,,,,,,,,,
,Bank_VL_5_2,BANK_VL_5_2,,300,605.2,2000,17000,FPGA_0_48_2,0,48,2,,,,,,,,,,,,,,
,Bank_VL_5_2,BANK_VL_5_2,,300,605.2,2000,17000,FPGA_0_48_3,0,48,3,,,,,,,,,,,,,,
,Bank_VL_5_2,BANK_VL_5_2,,300,605.2,2000,17000,FPGA_0_48_4,0,48,4,,,,,,,,,,,,,,
,Bank_VL_5_2,BANK_VL_5_2,,300,605.2,2000,17000,FPGA_0_48_5,0,48,5,,,,,,,,,,,,,,
,Bank_VL_5_2,BANK_VL_5_2,,300,605.2,2000,17000,FPGA_0_48_6,0,48,6,,,,,,,,,,,,,,
,Bank_VL_5_2,BANK_VL_5_2,,300,605.2,2000,17000,FPGA_0_48_7,0,48,7,,,,,,,,,,,,,,
,Bank_VL_5_2,BANK_VL_5_2,,300,605.2,2000,17000,FPGA_0_48_8,0,48,8,,,,,,,,,,,,,,
,Bank_VL_5_2,BANK_VL_5_2,,300,605.2,2000,17000,FPGA_0_48_9,0,48,9,,,,,,,,,,,,,,
,Bank_VL_5_2,BANK_VL_5_2,,300,605.2,2000,17000,FPGA_0_48_10,0,48,10,,,,,,,,,,,,,,
,Bank_VL_5_2,BANK_VL_5_2,,300,605.2,2000,17000,FPGA_0_48_11,0,48,11,,,,,,,,,,,,,,
,Bank_VL_5_2,BANK_VL_5_2,,300,605.2,2000,17000,FPGA_0_48_12,0,48,12,,,,,,,,,,,,,,
,Bank_VL_5_2,BANK_VL_5_2,,300,605.2,2000,17000,FPGA_0_48_13,0,48,13,,,,,,,,,,,,,,
,Bank_VL_5_2,BANK_VL_5_2,,300,605.2,2000,17000,FPGA_0_48_14,0,48,14,Y,,,,,,,,,,,,,
,Bank_VL_5_2,BANK_VL_5_2,,300,605.2,2000,17000,FPGA_0_48_15,0,48,15,,,,,,,,,,,,,,
,Bank_VL_5_2,BANK_VL_5_2,,300,605.2,2000,17000,FPGA_0_48_16,0,48,16,,,,,,,,,,,,,,
,Bank_VL_5_2,BANK_VL_5_2,,300,605.2,2000,17000,FPGA_0_48_17,0,48,17,,,,,,,,,,,,,,
,Bank_VL_5_2,BANK_VL_5_2,,300,605.2,2000,17000,FPGA_0_48_18,0,48,18,,,,,,,,,,,,,,
,Bank_VL_5_2,BANK_VL_5_2,,300,605.2,2000,17000,FPGA_0_48_19,0,48,19,,,,,,,,,,,,,,
,Bank_VL_5_3,BANK_VL_5_3,,300,830.4,3000,17000,FPGA_0_49_0,0,49,0,,,,,,,,,,,,,,
,Bank_VL_5_3,BANK_VL_5_3,,300,830.4,3000,17000,FPGA_0_49_1,0,49,1,,,,,,,,,,,,,,
,Bank_VL_5_3,BANK_VL_5_3,,300,830.4,3000,17000,FPGA_0_49_2,0,49,2,,,,,,,,,,,,,,
,Bank_VL_5_3,BANK_VL_5_3,,300,830.4,3000,17000,FPGA_0_49_3,0,49,3,,,,,,,,,,,,,,
,Bank_VL_5_3,BANK_VL_5_3,,300,830.4,3000,17000,FPGA_0_49_4,0,49,4,,,,,,,,,,,,,,
,Bank_VL_5_3,BANK_VL_5_3,,300,830.4,3000,17000,FPGA_0_49_5,0,49,5,,,,,,,,,,,,,,
,Bank_VL_5_3,BANK_VL_5_3,,300,830.4,3000,17000,FPGA_0_49_6,0,49,6,,,,,,,,,,,,,,
,Bank_VL_5_3,BANK_VL_5_3,,300,830.4,3000,17000,FPGA_0_49_7,0,49,7,,,,,,,,,,,,,,
,Bank_VL_5_3,BANK_VL_5_3,,300,830.4,3000,17000,FPGA_0_49_8,0,49,8,,,,,,,,,,,,,,
,Bank_VL_5_3,BANK_VL_5_3,,300,830.4,3000,17000,FPGA_0_49_9,0,49,9,,,,,,,,,,,,,,
,Bank_VL_5_3,BANK_VL_5_3,,300,830.4,3000,17000,FPGA_0_49_10,0,49,10,,,,,,,,,,,,,,
,Bank_VL_5_3,BANK_VL_5_3,,300,830.4,3000,17000,FPGA_0_49_11,0,49,11,,,,,,,,,,,,,,
,Bank_VL_5_3,BANK_VL_5_3,,300,830.4,3000,17000,FPGA_0_49_12,0,49,12,,,,,,,,,,,,,,
,Bank_VL_5_3,BANK_VL_5_3,,300,830.4,3000,17000,FPGA_0_49_13,0,49,13,,,,,,,,,,,,,,
,Bank_VL_5_3,BANK_VL_5_3,,300,830.4,3000,17000,FPGA_0_49_14,0,49,14,,,,,,,,,,,,,,
,Bank_VL_5_3,BANK_VL_5_3,,300,830.4,3000,17000,FPGA_0_49_15,0,49,15,,,,,,,,,,,,,,
,Bank_VL_5_3,BANK_VL_5_3,,300,830.4,3000,17000,FPGA_0_49_16,0,49,16,,,,,,,,,,,,,,
,Bank_VL_5_3,BANK_VL_5_3,,300,830.4,3000,17000,FPGA_0_49_17,0,49,17,Y,,,,,,,,,,,,,
,Bank_VL_5_3,BANK_VL_5_3,,300,830.4,3000,17000,FPGA_0_49_18,0,49,18,,,,,,,,,,,,,,
,Bank_VL_5_3,BANK_VL_5_3,,300,830.4,3000,17000,FPGA_0_49_19,0,49,19,,,,,,,,,,,,,,
,Bank_VL_5_4,BANK_VL_5_4,,300,1055.6,4000,17000,FPGA_0_50_0,0,50,0,,,,,,,,,,,,,,
,Bank_VL_5_4,BANK_VL_5_4,,300,1055.6,4000,17000,FPGA_0_50_1,0,50,1,,,,,,,,,,,,,,
,Bank_VL_5_4,BANK_VL_5_4,,300,1055.6,4000,17000,FPGA_0_50_2,0,50,2,,,,,,,,,,,,,,
,Bank_VL_5_4,BANK_VL_5_4,,300,1055.6,4000,17000,FPGA_0_50_3,0,50,3,,,,,,,,,,,,,,
,Bank_VL_5_4,BANK_VL_5_4,,300,1055.6,4000,17000,FPGA_0_50_4,0,50,4,,,,,,,,,,,,,,
,Bank_VL_5_4,BANK_VL_5_4,,300,1055.6,4000,17000,FPGA_0_50_5,0,50,5,Y,,,,,,,,,,,,,
,Bank_VL_5_4,BANK_VL_5_4,,300,1055.6,4000,17000,FPGA_0_50_6,0,50,6,,,,,,,,,,,,,,
,Bank_VL_5_4,BANK_VL_5_4,,300,1055.6,4000,17000,FPGA_0_50_7,0,50,7,,,,,,,,,,,,,,
,Bank_VL_5_4,BANK_VL_5_4,,300,1055.6,4000,17000,FPGA_0_50_8,0,50,8,,,,,,,,,,,,,,
,Bank_VL_5_4,BANK_VL_5_4,,300,1055.6,4000,17000,FPGA_0_50_9,0,50,9,,,,,,,,,,,,,,
,Bank_VL_5_4,BANK_VL_5_4,,300,1055.6,4000,17000,FPGA_0_50_10,0,50,10,,,,,,,,,,,,,,
,Bank_VL_5_4,BANK_VL_5_4,,300,1055.6,4000,17000,FPGA_0_50_11,0,50,11,,,,,,,,,,,,,,
,Bank_VL_5_4,BANK_VL_5_4,,300,1055.6,4000,17000,FPGA_0_50_12,0,50,12,,,,,,,,,,,,,,
,Bank_VL_5_4,BANK_VL_5_4,,300,1055.6,4000,17000,FPGA_0_50_13,0,50,13,,,,,,,,,,,,,,
,Bank_VL_5_4,BANK_VL_5_4,,300,1055.6,4000,17000,FPGA_0_50_14,0,50,14,,,,,,,,,,,,,,
,Bank_VL_5_4,BANK_VL_5_4,,300,1055.6,4000,17000,FPGA_0_50_15,0,50,15,,,,,,,,,,,,,,
,Bank_VL_5_4,BANK_VL_5_4,,300,1055.6,4000,17000,FPGA_0_50_16,0,50,16,,,,,,,,,,,,,,
,Bank_VL_5_4,BANK_VL_5_4,,300,1055.6,4000,17000,FPGA_0_50_17,0,50,17,,,,,,,,,,,,,,
,Bank_VL_5_4,BANK_VL_5_4,,300,1055.6,4000,17000,FPGA_0_50_18,0,50,18,,,,,,,,,,,,,,
,Bank_VL_5_4,BANK_VL_5_4,,300,1055.6,4000,17000,FPGA_0_50_19,0,50,19,,,,,,,,,,,,,,
,Bank_VL_5_5,BANK_VL_5_5,,300,1280.8,5000,17000,FPGA_0_51_0,0,51,0,,,,,,,,,,,,,,
,Bank_VL_5_5,BANK_VL_5_5,,300,1280.8,5000,17000,FPGA_0_51_1,0,51,1,,,,,,,,,,,,,,
,Bank_VL_5_5,BANK_VL_5_5,,300,1280.8,5000,17000,FPGA_0_51_2,0,51,2,,,,,,,,,,,,,,
,Bank_VL_5_5,BANK_VL_5_5,,300,1280.8,5000,17000,FPGA_0_51_3,0,51,3,,,,,,,,,,,,,,
,Bank_VL_5_5,BANK_VL_5_5,,300,1280.8,5000,17000,FPGA_0_51_4,0,51,4,,,,,,,,,,,,,,
,Bank_VL_5_5,BANK_VL_5_5,,300,1280.8,5000,17000,FPGA_0_51_5,0,51,5,,,,,,,,,,,,,,
,Bank_VL_5_5,BANK_VL_5_5,,300,1280.8,5000,17000,FPGA_0_51_6,0,51,6,,,,,,,,,,,,,,
,Bank_VL_5_5,BANK_VL_5_5,,300,1280.8,5000,17000,FPGA_0_51_7,0,51,7,,,,,,,,,,,,,,
,Bank_VL_5_5,BANK_VL_5_5,,300,1280.8,5000,17000,FPGA_0_51_8,0,51,8,,,,,,,,,,,,,,
,Bank_VL_5_5,BANK_VL_5_5,,300,1280.8,5000,17000,FPGA_0_51_9,0,51,9,,,,,,,,,,,,,,
,Bank_VL_5_5,BANK_VL_5_5,,300,1280.8,5000,17000,FPGA_0_51_10,0,51,10,Y,,,,,,,,,,,,,
,Bank_VL_5_5,BANK_VL_5_5,,300,1280.8,5000,17000,FPGA_0_51_11,0,51,11,,,,,,,,,,,,,,
,Bank_VL_5_5,BANK_VL_5_5,,300,1280.8,5000,17000,FPGA_0_51_12,0,51,12,,,,,,,,,,,,,,
,Bank_VL_5_5,BANK_VL_5_5,,300,1280.8,5000,17000,FPGA_0_51_13,0,51,13,,,,,,,,,,,,,,
,Bank_VL_5_5,BANK_VL_5_5,,300,1280.8,5000,17000,FPGA_0_51_14,0,51,14,,,,,,,,,,,,,,
,Bank_VL_5_5,BANK_VL_5_5,,300,1280.8,5000,17000,FPGA_0_51_15,0,51,15,,,,,,,,,,,,,,
,Bank_VL_5_5,BANK_VL_5_5,,300,1280.8,5000,17000,FPGA_0_51_16,0,51,16,,,,,,,,,,,,,,
,Bank_VL_5_5,BANK_VL_5_5,,300,1280.8,5000,17000,FPGA_0_51_17,0,51,17,,,,,,,,,,,,,,
,Bank_VL_5_5,BANK_VL_5_5,,300,1280.8,5000,17000,FPGA_0_51_18,0,51,18,,,,,,,,,,,,,,
,Bank_VL_5_5,BANK_VL_5_5,,300,1280.8,5000,17000,FPGA_0_51_19,0,51,19,,,,,,,,,,,,,,
,Bank_VL_5_6,BANK_VL_5_6,,300,1506,6000,17000,FPGA_0_52_0,0,52,0,,,,,,,,,,,,,,
,Bank_VL_5_6,BANK_VL_5_6,,300,1506,6000,17000,FPGA_0_52_1,0,52,1,,,,,,,,,,,,,,
,Bank_VL_5_6,BANK_VL_5_6,,300,1506,6000,17000,FPGA_0_52_2,0,52,2,,,,,,,,,,,,,,
,Bank_VL_5_6,BANK_VL_5_6,,300,1506,6000,17000,FPGA_0_52_3,0,52,3,,,,,,,,,,,,,,
,Bank_VL_5_6,BANK_VL_5_6,,300,1506,6000,17000,FPGA_0_52_4,0,52,4,,,,,,,,,,,,,,
,Bank_VL_5_6,BANK_VL_5_6,,300,1506,6000,17000,FPGA_0_52_5,0,52,5,,,,,,,,,,,,,,
,Bank_VL_5_6,BANK_VL_5_6,,300,1506,6000,17000,FPGA_0_52_6,0,52,6,,,,,,,,,,,,,,
,Bank_VL_5_6,BANK_VL_5_6,,300,1506,6000,17000,FPGA_0_52_7,0,52,7,Y,,,,,,,,,,,,,
,Bank_VL_5_6,BANK_VL_5_6,,300,1506,6000,17000,FPGA_0_52_8,0,52,8,,,,,,,,,,,,,,
,Bank_VL_5_6,BANK_VL_5_6,,300,1506,6000,17000,FPGA_0_52_9,0,52,9,,,,,,,,,,,,,,
,Bank_VL_5_6,BANK_VL_5_6,,300,1506,6000,17000,FPGA_0_52_10,0,52,10,,,,,,,,,,,,,,
,Bank_VL_5_6,BANK_VL_5_6,,300,1506,6000,17000,FPGA_0_52_11,0,52,11,,,,,,,,,,,,,,
,Bank_VL_5_6,BANK_VL_5_6,,300,1506,6000,17000,FPGA_0_52_12,0,52,12,,,,,,,,,,,,,,
,Bank_VL_5_6,BANK_VL_5_6,,300,1506,6000,17000,FPGA_0_52_13,0,52,13,,,,,,,,,,,,,,
,Bank_VL_5_6,BANK_VL_5_6,,300,1506,6000,17000,FPGA_0_52_14,0,52,14,,,,,,,,,,,,,,
,Bank_VL_5_6,BANK_VL_5_6,,300,1506,6000,17000,FPGA_0_52_15,0,52,15,,,,,,,,,,,,,,
