Group,Bump/Pin Name,Ball Name,Ball ID,Bump center_x,Bump center_y,Ball center_x,Ball center_y,IO_tile_pin,IO_tile_pin_x,IO_tile_pin_y,IO_tile_pin_z,EFPGA_PIN,GBOX_NAME,Mode_BP_SDR_A_TX,Mode_BP_DDR_A_TX,Mode_RATE_3_A_TX,Mode_RATE_4_A_TX,Mode_RATE_5_A_TX,Mode_RATE_6_A_TX,Mode_RATE_7_A_TX,Mode_RATE_8_A_TX,Mode_RATE_9_A_TX,Mode_RATE_10_A_TX,Mode_BP_SDR_B_TX,Mode_BP_DDR_B_TX,Mode_RATE_3_B_TX,Mode_RATE_4_B_TX,Mode_RATE_5_B_TX,Mode_BP_SDR_A_RX,Mode_BP_DDR_A_RX,Mode_RATE_3_A_RX,Mode_RATE_4_A_RX,Mode_RATE_5_A_RX,Mode_RATE_6_A_RX,Mode_RATE_7_A_RX,Mode_RATE_8_A_RX,Mode_RATE_9_A_RX,Mode_RATE_10_A_RX,Mode_BP_SDR_B_RX,Mode_BP_DDR_B_RX,Mode_RATE_3_B_RX,Mode_RATE_4_B_RX,Mode_RATE_5_B_RX,Ref clock,BANK,ALT Function,Debug Mode,Scan Mode,Mbist Mode,Type,Direction,Voltage,Power Pad,Discription,Voltage2,Remark
GBOX GPIO,Bank_VR_3_15,Bank_VR_3_15,FAKE,590,40,1000,5000,FPGA_211_106_9,211,106,9,A2F_2385,g2f_rx_in[6]_A,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_15,Bank_VR_3_15,FAKE,590,40,1000,5000,FPGA_211_106_10,211,106,10,A2F_2386,g2f_rx_in[7]_A,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_15,Bank_VR_3_15,FAKE,590,40,1000,5000,FPGA_211_106_11,211,106,11,A2F_2387,g2f_rx_in[8]_A,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_15,Bank_VR_3_15,FAKE,590,40,1000,5000,FPGA_211_106_12,211,106,12,A2F_2388,g2f_rx_in[9]_A,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_16,Bank_VR_3_16,FAKE,980,40,2000,1000,FPGA_211_106_13,211,106,13,A2F_2389,g2f_rx_cdr_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_16,Bank_VR_3_16,FAKE,980,40,2000,1000,FPGA_211_106_14,211,106,14,A2F_2390,g2f_rx_dvalid_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_16,Bank_VR_3_16,FAKE,980,40,2000,1000,FPGA_211_106_15,211,106,15,A2F_2391,g2f_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,70,40,1000,1000,FPGA_211_107_0,211,107,0,F2A_2424,f2g_trx_reset_n_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,200,40,1000,2000,FPGA_211_107_1,211,107,1,F2A_2425,f2g_tx_oe_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,200,40,1000,2000,FPGA_211_107_2,211,107,2,F2A_2426,f2g_tx_dvalid_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,200,40,1000,2000,FPGA_211_107_3,211,107,3,F2A_2427,f2g_rx_sfifo_reset_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,200,40,1000,2000,FPGA_211_107_4,211,107,4,F2A_2428,f2g_rx_dpa_restart_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,200,40,1000,2000,FPGA_211_107_5,211,107,5,F2A_2429,f2g_in_en_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,200,40,1000,2000,FPGA_211_107_6,211,107,6,F2A_2430,f2g_trx_core_clk_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,200,40,1000,2000,FPGA_211_107_7,211,107,7,F2A_2431,f2g_tx_out[0]_A,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,200,40,1000,2000,FPGA_211_107_8,211,107,8,F2A_2432,f2g_tx_out[1]_A,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,200,40,1000,2000,FPGA_211_107_9,211,107,9,F2A_2433,f2g_tx_out[2]_A,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,200,40,1000,2000,FPGA_211_107_10,211,107,10,F2A_2434,f2g_tx_out[3]_A,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,330,40,1000,3000,FPGA_211_107_11,211,107,11,F2A_2435,f2g_tx_out[4]_A,,,,,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,330,40,1000,3000,FPGA_211_107_12,211,107,12,F2A_2436,f2g_tx_out[5]_A,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,330,40,1000,3000,FPGA_211_107_13,211,107,13,F2A_2437,f2g_tx_out[6]_A,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,330,40,1000,3000,FPGA_211_107_14,211,107,14,F2A_2438,f2g_tx_out[7]_A,,,,,,,,Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,590,40,1000,5000,FPGA_211_107_15,211,107,15,F2A_2439,f2g_tx_out[8]_A,,,,,,,,,Y,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,590,40,1000,5000,FPGA_211_107_16,211,107,16,F2A_2440,f2g_tx_out[9]_A,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_18,Bank_VR_3_18,FAKE,720,40,1000,6000,FPGA_211_107_17,211,107,17,F2A_2441,f2g_trx_reset_n_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_18,Bank_VR_3_18,FAKE,720,40,1000,6000,FPGA_211_107_18,211,107,18,F2A_2442,f2g_tx_oe_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_18,Bank_VR_3_18,FAKE,720,40,1000,6000,FPGA_211_107_19,211,107,19,F2A_2443,f2g_tx_dvalid_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_18,Bank_VR_3_18,FAKE,720,40,1000,6000,FPGA_211_107_20,211,107,20,F2A_2444,f2g_rx_sfifo_reset_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_18,Bank_VR_3_18,FAKE,720,40,1000,6000,FPGA_211_107_21,211,107,21,F2A_2445,f2g_rx_dpa_restart_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_18,Bank_VR_3_18,FAKE,720,40,1000,6000,FPGA_211_107_22,211,107,22,F2A_2446,f2g_in_en_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_18,Bank_VR_3_18,FAKE,720,40,1000,6000,FPGA_211_107_23,211,107,23,F2A_2447,f2g_trx_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,460,40,1000,4000,FPGA_211_108_0,211,108,0,A2F_2424,g2f_rx_cdr_core_clk_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,460,40,1000,4000,FPGA_211_108_1,211,108,1,A2F_2425,g2f_rx_dvalid_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,460,40,1000,4000,FPGA_211_108_2,211,108,2,A2F_2426,g2f_core_clk_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,460,40,1000,4000,FPGA_211_108_3,211,108,3,A2F_2427,g2f_rx_in[0]_A,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,460,40,1000,4000,FPGA_211_108_4,211,108,4,A2F_2428,g2f_rx_in[1]_A,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,590,40,1000,5000,FPGA_211_108_5,211,108,5,A2F_2429,g2f_rx_in[2]_A,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,590,40,1000,5000,FPGA_211_108_6,211,108,6,A2F_2430,g2f_rx_in[3]_A,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,590,40,1000,5000,FPGA_211_108_7,211,108,7,A2F_2431,g2f_rx_in[4]_A,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,590,40,1000,5000,FPGA_211_108_8,211,108,8,A2F_2432,g2f_rx_in[5]_A,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,590,40,1000,5000,FPGA_211_108_9,211,108,9,A2F_2433,g2f_rx_in[6]_A,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,590,40,1000,5000,FPGA_211_108_10,211,108,10,A2F_2434,g2f_rx_in[7]_A,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,590,40,1000,5000,FPGA_211_108_11,211,108,11,A2F_2435,g2f_rx_in[8]_A,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_17,Bank_VR_3_17,FAKE,590,40,1000,5000,FPGA_211_108_12,211,108,12,A2F_2436,g2f_rx_in[9]_A,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_18,Bank_VR_3_18,FAKE,980,40,2000,1000,FPGA_211_108_13,211,108,13,A2F_2437,g2f_rx_cdr_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_18,Bank_VR_3_18,FAKE,980,40,2000,1000,FPGA_211_108_14,211,108,14,A2F_2438,g2f_rx_dvalid_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_18,Bank_VR_3_18,FAKE,980,40,2000,1000,FPGA_211_108_15,211,108,15,A2F_2439,g2f_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,70,40,1000,1000,FPGA_211_109_0,211,109,0,F2A_2472,f2g_trx_reset_n_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,200,40,1000,2000,FPGA_211_109_1,211,109,1,F2A_2473,f2g_tx_oe_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,200,40,1000,2000,FPGA_211_109_2,211,109,2,F2A_2474,f2g_tx_dvalid_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,200,40,1000,2000,FPGA_211_109_3,211,109,3,F2A_2475,f2g_rx_sfifo_reset_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,200,40,1000,2000,FPGA_211_109_4,211,109,4,F2A_2476,f2g_rx_dpa_restart_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,200,40,1000,2000,FPGA_211_109_5,211,109,5,F2A_2477,f2g_in_en_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,200,40,1000,2000,FPGA_211_109_6,211,109,6,F2A_2478,f2g_trx_core_clk_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,200,40,1000,2000,FPGA_211_109_7,211,109,7,F2A_2479,f2g_tx_out[0]_A,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,200,40,1000,2000,FPGA_211_109_8,211,109,8,F2A_2480,f2g_tx_out[1]_A,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,200,40,1000,2000,FPGA_211_109_9,211,109,9,F2A_2481,f2g_tx_out[2]_A,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,200,40,1000,2000,FPGA_211_109_10,211,109,10,F2A_2482,f2g_tx_out[3]_A,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,330,40,1000,3000,FPGA_211_109_11,211,109,11,F2A_2483,f2g_tx_out[4]_A,,,,,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,330,40,1000,3000,FPGA_211_109_12,211,109,12,F2A_2484,f2g_tx_out[5]_A,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,330,40,1000,3000,FPGA_211_109_13,211,109,13,F2A_2485,f2g_tx_out[6]_A,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,330,40,1000,3000,FPGA_211_109_14,211,109,14,F2A_2486,f2g_tx_out[7]_A,,,,,,,,Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,590,40,1000,5000,FPGA_211_109_15,211,109,15,F2A_2487,f2g_tx_out[8]_A,,,,,,,,,Y,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,590,40,1000,5000,FPGA_211_109_16,211,109,16,F2A_2488,f2g_tx_out[9]_A,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_20,Bank_VR_3_20,FAKE,720,40,1000,6000,FPGA_211_109_17,211,109,17,F2A_2489,f2g_trx_reset_n_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_20,Bank_VR_3_20,FAKE,720,40,1000,6000,FPGA_211_109_18,211,109,18,F2A_2490,f2g_tx_oe_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_20,Bank_VR_3_20,FAKE,720,40,1000,6000,FPGA_211_109_19,211,109,19,F2A_2491,f2g_tx_dvalid_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_20,Bank_VR_3_20,FAKE,720,40,1000,6000,FPGA_211_109_20,211,109,20,F2A_2492,f2g_rx_sfifo_reset_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_20,Bank_VR_3_20,FAKE,720,40,1000,6000,FPGA_211_109_21,211,109,21,F2A_2493,f2g_rx_dpa_restart_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_20,Bank_VR_3_20,FAKE,720,40,1000,6000,FPGA_211_109_22,211,109,22,F2A_2494,f2g_in_en_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_20,Bank_VR_3_20,FAKE,720,40,1000,6000,FPGA_211_109_23,211,109,23,F2A_2495,f2g_trx_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,460,40,1000,4000,FPGA_211_110_0,211,110,0,A2F_2472,g2f_rx_cdr_core_clk_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,460,40,1000,4000,FPGA_211_110_1,211,110,1,A2F_2473,g2f_rx_dvalid_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,460,40,1000,4000,FPGA_211_110_2,211,110,2,A2F_2474,g2f_core_clk_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,460,40,1000,4000,FPGA_211_110_3,211,110,3,A2F_2475,g2f_rx_in[0]_A,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,460,40,1000,4000,FPGA_211_110_4,211,110,4,A2F_2476,g2f_rx_in[1]_A,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,590,40,1000,5000,FPGA_211_110_5,211,110,5,A2F_2477,g2f_rx_in[2]_A,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,590,40,1000,5000,FPGA_211_110_6,211,110,6,A2F_2478,g2f_rx_in[3]_A,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,590,40,1000,5000,FPGA_211_110_7,211,110,7,A2F_2479,g2f_rx_in[4]_A,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,590,40,1000,5000,FPGA_211_110_8,211,110,8,A2F_2480,g2f_rx_in[5]_A,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,590,40,1000,5000,FPGA_211_110_9,211,110,9,A2F_2481,g2f_rx_in[6]_A,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,590,40,1000,5000,FPGA_211_110_10,211,110,10,A2F_2482,g2f_rx_in[7]_A,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,590,40,1000,5000,FPGA_211_110_11,211,110,11,A2F_2483,g2f_rx_in[8]_A,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_19,Bank_VR_3_19,FAKE,590,40,1000,5000,FPGA_211_110_12,211,110,12,A2F_2484,g2f_rx_in[9]_A,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_20,Bank_VR_3_20,FAKE,980,40,2000,1000,FPGA_211_110_13,211,110,13,A2F_2485,g2f_rx_cdr_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_20,Bank_VR_3_20,FAKE,980,40,2000,1000,FPGA_211_110_14,211,110,14,A2F_2486,g2f_rx_dvalid_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_20,Bank_VR_3_20,FAKE,980,40,2000,1000,FPGA_211_110_15,211,110,15,A2F_2487,g2f_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_21,Bank_VR_3_21,FAKE,70,40,1000,1000,FPGA_211_111_0,211,111,0,F2A_2520,f2g_addr[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_21,Bank_VR_3_21,FAKE,70,40,1000,1000,FPGA_211_111_1,211,111,1,F2A_2521,f2g_addr[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_21,Bank_VR_3_21,FAKE,70,40,1000,1000,FPGA_211_111_2,211,111,2,F2A_2522,f2g_addr[2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_21,Bank_VR_3_21,FAKE,70,40,1000,1000,FPGA_211_111_3,211,111,3,F2A_2523,f2g_addr[3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_21,Bank_VR_3_21,FAKE,70,40,1000,1000,FPGA_211_111_4,211,111,4,F2A_2524,f2g_addr[4],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_21,Bank_VR_3_21,FAKE,70,40,1000,1000,FPGA_211_111_5,211,111,5,F2A_2525,f2g_trx_dly_ld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_21,Bank_VR_3_21,FAKE,70,40,1000,1000,FPGA_211_111_6,211,111,6,F2A_2526,f2g_trx_dly_adj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_21,Bank_VR_3_21,FAKE,70,40,1000,1000,FPGA_211_111_7,211,111,7,F2A_2527,f2g_trx_dly_inc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_21,Bank_VR_3_21,FAKE,70,40,1000,1000,FPGA_211_111_8,211,111,8,F2A_2528,f2g_rx_bitslip_adj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_21,Bank_VR_3_21,FAKE,330,40,1000,3000,FPGA_211_112_0,211,112,0,A2F_2520,g2f_trx_dly_tap[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_21,Bank_VR_3_21,FAKE,330,40,1000,3000,FPGA_211_112_1,211,112,1,A2F_2521,g2f_trx_dly_tap[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_21,Bank_VR_3_21,FAKE,330,40,1000,3000,FPGA_211_112_2,211,112,2,A2F_2522,g2f_trx_dly_tap[2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VR_3_21,Bank_VR_3_21,FAKE,330,40,1000,3000,FPGA_211_112_3,211,112,3,A2F_2523,g2f_trx_dly_tap[3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
